material,cor_material,codigo_barra,grupo,subgrupo,categoria_produto,path_completo,qtde_estoque
04.05.0659,03,184685,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000184685.jpg,173.0
04.05.0659,03M,193457,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000193457.jpg,54.0
04.05.0659,26C,192845,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000192845.jpg,47.0
04.05.0660,03M,189173,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000189173.jpg,1177.0
04.05.0660,26C,189989,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000189989.jpg,341.0
04.05.0661,03M,187336,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000187336.jpg,176.0
04.05.0661,26C,187540,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000187540.jpg,118.0
04.05.0662,03M,193456,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000193456.jpg,230.0
04.05.0662,26C,192844,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000192844.jpg,469.0
04.05.0663,03,190804,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000190804.jpg,282.0
04.05.0663,40B,185704,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000185704.jpg,2.0
04.05.0663,60,188968,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000188968.jpg,72.0
04.05.0663,60C,188560,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000188560.jpg,200.0
04.05.007,60C,185194,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000185194.jpg,70536.0
04.05.006,48P,187443,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000187443.jpg,3595.0
04.05.006,60C,190707,04 - ETIQUETAS,ETIQUETA DE TAMANHO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000190707.jpg,54428.0
04.01.0136,26P,205259,04 - ETIQUETAS,ETIQUETA ESTAMPADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205259.jpg,62.0
04.01.0128,08A,204239,04 - ETIQUETAS,ETIQUETA ESTAMPADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000204239.jpg,2.0
04.01.0128,40P,203627,04 - ETIQUETAS,ETIQUETA ESTAMPADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000203627.jpg,828.0
04.01.0144,60B,201587,04 - ETIQUETAS,ETIQUETA ESTAMPADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201587.jpg,1042.0
04.02.0126,26C,209729,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000209729.jpg,709.0
04.02.0126,48,215033,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000215033.jpg,488.0
04.02.0126,60C,202589,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202589.jpg,50.0
04.02.0126,60E,201773,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201773.jpg,115.0
04.02.0555,65Z,205590,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205590.jpg,1466.0
04.02.0556,65Z,202938,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202938.jpg,1000.0
04.02.0556,65Z,202938,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000202938.jpg,1000.0
04.02.0570,03,208241,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208241.jpg,562.0
04.02.0571,03,202121,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202121.jpg,991.0
04.02.0571,03,202121,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000202121.jpg,991.0
04.02.0540,26C,202124,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202124.jpg,279.0
04.02.0418,60C,200099,06 - AVIAMENTOS (OUTROS),FITA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200099.jpg,797.0
04.02.0429,03,207442,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000207442.jpg,13267.0
04.02.0429,26D,202545,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202545.jpg,4570.0
04.02.0429,60C,206013,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000206013.jpg,23328.0
04.02.0429,60D,208053,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208053.jpg,1441.0
04.02.0429,65Z,201321,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201321.jpg,784.0
04.02.0329,26C,204193,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000204193.jpg,5.0
04.02.0329,99,205213,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205213.jpg,11730.0
04.02.0532,26C,206000,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000206000.jpg,634.0
04.02.0532,26C,206000,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000206000.jpg,634.0
04.02.0251,99,209709,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000209709.jpg,315.0
04.03.0635,60,205071,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205071.jpg,1.0
04.03.0586,60B,199772,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000199772.jpg,58.0
04.03.0547,50,208140,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208140.jpg,24.0
04.03.0550,60P,204059,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000204059.jpg,13.0
04.03.0575,60P,202017,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202017.jpg,466.0
04.03.0536,50,207937,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000207937.jpg,110.0
04.02.1514,60B,340928,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000340928.jpg,28.0
04.02.1515,60B,340929,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000340929.jpg,1039.0
04.02.1487,60,326570,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000326570.jpg,548.0
04.03.0525,01,202841,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202841.jpg,23.0
04.03.0478,50P,205905,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205905.jpg,7.0
04.03.0705,50,208122,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208122.jpg,50.0
04.03.0705,53,200370,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200370.jpg,53.0
04.03.0705,53,200370,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000200370.jpg,53.0
04.03.0715,53,207101,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000207101.jpg,2.0
04.03.0715,53,207101,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000207101.jpg,2.0
04.03.0732,50D,209545,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000209545.jpg,84.0
04.03.0732,50D,209545,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\00002095451.jpg,84.0
04.03.0732,60D,207913,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000207913.jpg,38.0
04.03.0732,60D,207913,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000207913.jpg,38.0
04.03.0722,52,208527,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208527.jpg,34.0
04.03.0722,52B,205875,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205875.jpg,50.0
04.03.0722,91,206487,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000206487.jpg,2.0
04.03.0722,91,206487,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000206487.jpg,2.0
04.03.0655,26,208537,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208537.jpg,18.0
04.03.0662,49,205068,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205068.jpg,2.0
04.03.0816,54,205658,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205658.jpg,50.0
04.03.0787,48,280862,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280862.jpg,27.0
04.03.0787,48,280862,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000280862.jpg,27.0
04.03.0789,50,202396,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202396.jpg,209.0
04.03.0791,50P,209536,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000209536.jpg,22.0
04.03.0778,60,200970,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200970.jpg,119.0
04.03.0735,50P,200365,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200365.jpg,68.0
04.03.0735,50V,201997,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201997.jpg,56.0
04.03.0735,50V,201997,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000201997.jpg,56.0
04.03.0735,54V,202404,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202404.jpg,237.0
04.03.0735,60B,278380,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278380.jpg,36.0
04.03.0735,75P,205056,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205056.jpg,88.0
04.03.0755,60D,201177,04 - ETIQUETAS,ETIQUETA DE COURO,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201177.jpg,12.0
04.03.0745,26N,278382,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278382.jpg,32.0
04.03.0768,48F,287881,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000287881.jpg,86.0
04.03.0768,50V,214843,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000214843.jpg,148.0
04.03.0768,52V,199747,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000199747.jpg,192.0
04.03.0768,52V,199747,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000199747.jpg,192.0
04.03.0768,60D,278386,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278386.jpg,37.0
04.03.0768,60E,202807,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202807.jpg,148.0
04.03.0768,60G,278387,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278387.jpg,40.0
04.03.0768,60G,278387,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000278387.jpg,40.0
04.03.0768,60P,208111,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208111.jpg,90.0
04.03.0768,60V,200359,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200359.jpg,135.0
04.03.0966,12,280436,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000280436.jpg,2.0
04.03.1015,50,284720,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000284720.jpg,124.0
04.03.1046,48,287891,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000287891.jpg,372.0
04.03.0856,60B,278394,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278394.jpg,22.0
04.03.0856,60F,199738,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000199738.jpg,192.0
04.03.0856,60S,283121,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000283121.jpg,5.0
04.03.0856,60S,283121,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000283121.jpg,5.0
04.03.0859,60B,278400,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278400.jpg,262.0
04.03.0859,60C,204021,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000204021.jpg,72.0
04.03.0859,60P,208509,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208509.jpg,73.0
04.03.0894,52,207282,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000207282.jpg,16.0
04.03.1158,40P,301682,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000301682.jpg,36.0
04.03.1180,34PL,305887,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000305887.jpg,3.0
04.03.1151,52P,309865,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000309865.jpg,71.0
04.03.1151,52P,309865,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000309865.jpg,71.0
04.03.1151,60BC,304337,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000304337.jpg,12.0
04.03.1102,60V,296882,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296882.jpg,16.0
04.03.1067,60F,296609,04 - ETIQUETAS,ETIQUETA DE COS EXTERNA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296609.jpg,26.0
04.02.0935,60F,208006,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208006.jpg,1570.0
04.02.0936,60F,205150,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205150.jpg,2305.0
04.02.0937,60F,203518,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000203518.jpg,691.0
04.02.0956,60B,200049,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200049.jpg,1194.0
04.02.0957,60B,214941,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000214941.jpg,1335.0
04.02.0958,60B,199845,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000199845.jpg,1796.0
04.02.0959,60B,206577,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000206577.jpg,1490.0
04.02.0960,60B,205557,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205557.jpg,780.0
04.02.0960,60B,205557,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000205557.jpg,780.0
04.02.0947,60B,200458,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200458.jpg,1933.0
04.02.0962,60B,202905,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202905.jpg,2184.0
04.02.0965,60B,200457,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200457.jpg,2066.0
04.02.0966,60B,202089,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202089.jpg,45.0
04.02.0996,60F,205147,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205147.jpg,130.0
04.02.0981,60F,205556,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205556.jpg,4279.0
04.02.1026,60B,207390,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000207390.jpg,698.8
04.02.1027,60B,202289,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202289.jpg,64268.76
04.02.1028,60B,202493,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000202493.jpg,19220.54
04.02.1031,08P,281781,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000281781.jpg,5260.0
04.02.1031,20P,281782,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000281782.jpg,973.0
04.02.1031,48P,209633,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000209633.jpg,0.0
04.02.1031,60B,205961,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205961.jpg,18.0
04.02.1031,60C,317467,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000317467.jpg,7652.26
04.02.1032,08P,281779,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000281779.jpg,5304.0
04.02.1032,48P,205145,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205145.jpg,0.0
04.02.1032,60C,317469,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000317469.jpg,660.26
04.02.1033,08P,281777,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000281777.jpg,4750.0
04.02.1033,20P,281778,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000281778.jpg,6823.0
04.02.1033,48P,201473,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201473.jpg,5903.66
04.02.1033,49P,321790,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000321790.jpg,82.34000000000003
04.02.1033,60B,200045,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000200045.jpg,1372.17
04.02.1033,60C,284990,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000284990.jpg,80.26
04.02.1033,PT,318784,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000318784.jpg,2892.07
04.02.1034,60B,214937,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000214937.jpg,208.0
04.02.1084,60B,208610,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000208610.jpg,99.0
04.02.1084,60B,208610,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000208610.jpg,99.0
04.02.1086,60B,205958,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205958.jpg,607.19
04.02.1080,60B,201063,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000201063.jpg,9.0
04.02.1074,60B,205755,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000205755.jpg,1171.0
04.02.1065,99,209631,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000209631.jpg,149.0
04.02.1245,60B,291261,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000291261.jpg,1373.0
04.02.1246,60B,291469,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000291469.jpg,274.0
04.02.1238,48P,290369,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000290369.jpg,122.0
04.02.1249,08P,291645,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000291645.jpg,1408.0
04.02.1249,60C,296424,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296424.jpg,60.0
04.02.1249,60C,296424,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\tratada\0000296424.jpg,60.0
04.02.1206,60B,284095,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000284095.jpg,2.0
04.02.1187,01P,283043,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000283043.jpg,2.0
04.02.1111,60P,278349,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278349.jpg,1591.0
04.02.1123,60C,278362,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000278362.jpg,3723.0
04.02.1283,60B,295655,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295655.jpg,3.0
04.02.1284,60B,296096,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296096.jpg,898.0
04.02.1279,08P,295370,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295370.jpg,4424.0
04.02.1279,48P,295371,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000295371.jpg,2358.0
04.02.1288,60L,296427,04 - ETIQUETAS,ETIQUETA BORDADA,ELLUS,\\192.168.50.80\img_est_mp\Fotos_MP\0000296427.jpg,25.0
